"","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","sap_relabund","sap_richness","sap_shannon.div","sap_simpson.div","sap_invsimpson.div","sap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes"
"28",110,"1","0-10 cm",2020,"Fall","Corn-Cotton-Soybean","Wheat-Clover",0.204545455,1.359288491,163.3431,6.625,2.430079,71.267753,28.254999,197.575661,21.109352,145.066845,14.010711,2.200407626,6.203927056,1135,6.650971684,0.997954716,488.9296922,0.945494015,396,4.194848225,0.926894894,13.67893503,0.701313782,0.0098,339,4.120346304,0.92554992,13.43181901,0.707234162,0.1596,324,4.044163481,0.92026832,12.54206609,0.69959227,0.5034,392,4.245976413,0.93214661,14.73765708,0.711068536,9.6,1,0.7309968,8.8690032,NA,0.4,88.48,15.16,18.18,81.82,NA,NA,6.215067,3.377936,9.593003,23.0132,81.31,1065.99,51.6547,36.9097,2.3015,121.061,0.22,0.3711,13.9537,5.0506,0.7033,28.7804,68.51631626,22.7770173,63.3997344,3.183370429,3.10427663,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high lap, low fun_evenness, high P, high Ni,"
"29",110,"1","10-20 cm",2020,"Fall","Corn-Cotton-Soybean","Wheat-Clover",0.183673469,1.320769835,47.7079,6.77,0.53818,19.888293,4.524761,85.339526,12.660183,150.628062,3.049848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31,0.52,0.367092,3.942908,NA,0.65,83.68,17.32,5.67,94.33,NA,NA,10.52713,0.707853,11.234983,11.0694,50.6255,840.984,41.417,24.0441,2.1093,120.335,0.1356,0.566,12.146,4.644,0.4653,29.7179,47.49813644,5.911037918,36.63978495,3.238474868,3.092310847,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high lap, high no-n,"
"30",110,"1","20-30 cm",2020,"Fall","Corn-Cotton-Soybean","Wheat-Clover",0.223529412,1.332912729,NA,6.64,1.038776,16.755792,3.85553,30.157099,7.706269,162.253089,5.007865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98,0.43,0.2064848,2.7735152,NA,0.18,91.56,7.82,11.22,88.78,NA,NA,5.995135,0.632351,6.627486,13.8529,51.0882,1268.86,105.389,7.7435,1.0198,121.267,0.1168,0.3967,15.0862,8.6341,0.2349,72.946,45.43954581,4.368343269,31.36606461,4.429302602,4.564625,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high Mg,"
"31",111,"1","0-10 cm",2020,"Fall","Soybean-Soybean-Soybean","No cover",0.18,1.333444628,104.9814,6.605,3.971795,69.206097,23.454784,407.212996,27.646059,147.583641,8.899007,1.815952153,8.221310655,1486,6.92927126,0.998476206,656.256881,0.948715771,473,4.825801731,0.973748019,38.09236375,0.783524434,0.0048,410,4.742821496,0.97369576,38.01668476,0.78834734,0.2084,396,4.706260853,0.97179744,35.45777405,0.786814069,0.5488,468,4.78523038,0.972875024,36.86639255,0.778280077,10.32,1.02,1.9866624,8.3333376,NA,1.02,85.07,15.13,19.4,80.6,NA,NA,5.883876,1.051657,6.935533,23.5482,77.0352,1212.93,61.295,31.9721,2.7204,117.076,0.2432,0.3643,13.442,5.6578,0.7151,32.2054,50.80416434,12.6155521,54.44563471,3.226277567,3.326562738,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high lap, high P, high Ni,"
"32",111,"1","10-20 cm",2020,"Fall","Soybean-Soybean-Soybean","No cover",0.174603175,1.435574447,0,6.785,1.030222,32.340346,7.807552,97.296532,16.21265,159.365991,4.874662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.48,0.5,0.4408236,4.0391764,NA,0.48,85.88,15.11,9.26,90.74,NA,NA,9.545978,0.71082,10.256798,10.2314,41.5271,899.961,56.5422,15.579,1.2085,104.977,0.1507,0.3025,11.5557,5.4112,0.5028,35.8847,67.47299985,8.93247285,39.70588235,3.666280733,3.635547872,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high lap, high no-n,"
"33",111,"1","20-30 cm",2020,"Fall","Soybean-Soybean-Soybean","No cover",0.220338983,1.321327806,NA,6.56,0.724276,12.846208,1.597707,36.636709,8.613826,158.869232,6.703519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,0.37,0.216816,2.703184,NA,0.24,92.34,8.03,9.03,90.97,NA,NA,3.7281,0.664882,4.392982,14.0547,43.8723,1178.32,117.972,6.8879,1.1637,115.926,0.1133,0.3355,15.174,9.2545,0.2411,72.8182,47.41010808,11.70561487,32.34612413,4.183968523,4.146135593,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high Mg,"
"34",112,"1","0-10 cm",2020,"Fall","Soybean-Soybean-Soybean","Wheat-Clover",0.186440678,1.304914413,177.6999,6.665,3.636039,81.267845,29.222914,307.962617,26.756254,180.084961,11.809211,1.0808666,3.422744234,1764,7.088299282,0.998549602,689.4660005,0.948224429,487,4.863177596,0.976692212,42.90411337,0.785871046,0.0124,419,4.761973284,0.97618408,41.98872015,0.788684181,0.259,413,4.737412232,0.97460728,39.381366,0.786495136,0.6098,498,4.89616234,0.978017909,45.4915785,0.788355759,11.29,1.1,1.9866624,9.3033376,NA,1.02,85.07,15.13,19.4,80.6,NA,NA,7.029341,1.541484,8.570825,23.5482,77.0352,1212.93,61.295,31.9721,2.7204,117.076,0.2432,0.3643,13.442,5.6578,0.7151,32.2054,68.43874283,12.26168762,51.6644474,3.254975385,3.289590769,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high lap, high P, high Ni,"
"35",112,"1","10-20 cm",2020,"Fall","Soybean-Soybean-Soybean","Wheat-Clover",0.191176471,1.423065565,194.2975,6.675,0.927619,25.98454,5.603601,114.373926,16.841653,178.752554,6.01133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55,0.53,0.4408236,4.1091764,NA,0.48,85.88,15.11,9.26,90.74,NA,NA,10.244958,0.521284,10.766242,10.2314,41.5271,899.961,56.5422,15.579,1.2085,104.977,0.1507,0.3025,11.5557,5.4112,0.5028,35.8847,63.3588231,5.162732912,23.27886418,4.032222689,4.024869748,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high lap, high no-n,"
"36",112,"1","20-30 cm",2020,"Fall","Soybean-Soybean-Soybean","Wheat-Clover",0.239130435,1.382019051,NA,6.535,0.425853,12.976668,1.403006,35.314523,6.788423,157.92897,3.179488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77,0.39,0.216816,2.553184,NA,0.24,92.34,8.03,9.03,90.97,NA,NA,6.203616,0.380465,6.584081,14.0547,43.8723,1178.32,117.972,6.8879,1.1637,115.926,0.1133,0.3355,15.174,9.2545,0.2411,72.8182,59.67448571,7.170372189,35.09627728,4.200140762,4.410368035,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high Mg,"
"37",113,"1","0-10 cm",2020,"Fall","Soybean-Soybean-Soybean","SHM",0.191176471,1.388964924,136.6948,6.65,5.246863,76.092739,28.640061,22.587138,25.790008,177.15827,12.034135,1.575313232,6.235614876,1119,6.667688898,0.998204344,556.8996571,0.949787431,462,4.489190774,0.962822467,26.89796537,0.731667068,0.0094,364,4.291435739,0.9577296,23.6572164,0.727713035,0.1624,347,4.286664429,0.959044,24.41644692,0.732847737,0.4816,423,4.449795086,0.962448822,26.63032313,0.735822925,10.62,1.09,1.9866624,8.6333376,NA,1.02,85.07,15.13,19.4,80.6,NA,NA,6.432957,1.09058,7.523537,23.5482,77.0352,1212.93,61.295,31.9721,2.7204,117.076,0.2432,0.3643,13.442,5.6578,0.7151,32.2054,88.29508841,8.051422519,61.10667731,3.861212517,4.164685695,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high P, high Ni,"
"38",113,"1","10-20 cm",2020,"Fall","Soybean-Soybean-Soybean","SHM",0.180851064,1.416341403,263.0792,6.855,2.154363,17.788167,6.906026,3.825292,11.69886,124.798848,4.51194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.67,0.55,0.4408236,4.2291764,NA,0.48,85.88,15.11,9.26,90.74,NA,NA,6.5217,0.630422,7.152122,10.2314,41.5271,899.961,56.5422,15.579,1.2085,104.977,0.1507,0.3025,11.5557,5.4112,0.5028,35.8847,46.88536912,4.418895337,33.52800637,4.066397753,4.303476404,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n,"
"39",113,"1","20-30 cm",2020,"Fall","Soybean-Soybean-Soybean","SHM",0.230769231,1.26924499,NA,6.69,2.43249,18.536215,7.326979,4.344777,12.263876,133.554585,4.860931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56,0.47,0.216816,3.343184,NA,0.24,92.34,8.03,9.03,90.97,NA,NA,4.004254,0.349003,4.353257,14.0547,43.8723,1178.32,117.972,6.8879,1.1637,115.926,0.1133,0.3355,15.174,9.2545,0.2411,72.8182,56.86099171,4.418895337,48.85456885,4.399163966,4.588510963,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high Mg,"
"40",114,"1","0-10 cm",2020,"Fall","Soybean-Soybean-Soybean","Wheat",0.186440678,1.351244752,110.5316,6.695,6.276741,73.949141,31.579297,23.757574,31.105007,173.244172,13.929325,1.46902565,7.275174646,499,5.941778886,0.996685061,301.6646324,0.956406827,478,4.942969848,0.981356873,53.63907026,0.801180182,0.0078,410,4.788284692,0.97866896,46.8800396,0.79590419,0.2532,404,4.703543122,0.976672,42.86694102,0.783739038,0.6138,484,4.936502047,0.981827976,55.02964456,0.798517348,10.48,1.07,1.9866624,8.4933376,NA,1.02,85.07,15.13,19.4,80.6,NA,NA,4.860034,1.916022,6.776056,23.5482,77.0352,1212.93,61.295,31.9721,2.7204,117.076,0.2432,0.3643,13.442,5.6578,0.7151,32.2054,46.00496821,20.95664908,59.15304208,3.886473538,4.014781337,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high P, high Ni,"
"41",114,"1","10-20 cm",2020,"Fall","Soybean-Soybean-Soybean","Wheat",0.183098592,1.362748425,0,6.785,2.882335,23.108368,5.863256,11.723926,14.39625,155.12113,5.516103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0.55,0.4408236,4.0591764,NA,0.48,85.88,15.11,9.26,90.74,NA,NA,8.262799,0.924452,9.187251,10.2314,41.5271,899.961,56.5422,15.579,1.2085,104.977,0.1507,0.3025,11.5557,5.4112,0.5028,35.8847,44.26229955,15.25467919,37.49663526,3.605258949,3.573659396,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"42",114,"1","20-30 cm",2020,"Fall","Soybean-Soybean-Soybean","Wheat",0.219178082,1.343305769,NA,6.545,2.461534,18.777169,3.834284,4.546146,12.057874,123.623856,6.473258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84,0.43,0.216816,2.623184,NA,0.24,92.34,8.03,9.03,90.97,NA,NA,4.929425,0.457386,5.386811,14.0547,43.8723,1178.32,117.972,6.8879,1.1637,115.926,0.1133,0.3355,15.174,9.2545,0.2411,72.8182,35.48422855,4.099722169,13.07411273,4.20745441,4.497964817,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high Mg,"
"43",115,"1","0-10 cm",2020,"Fall","Soybean-Soybean-Soybean","Clover",0.208333333,1.158513304,167.6888,6.595,7.007009,76.889791,37.67059,39.961419,27.688072,160.507389,15.241824,3.470546672,9.774192669,1152,6.625473322,0.997606116,417.7311755,0.939882792,415,4.148216678,0.917318205,12.09456079,0.688126248,0.0048,342,3.951979563,0.91193528,11.35528507,0.677310669,0.2172,331,3.902027841,0.9066168,10.70856428,0.672517792,0.4936,402,4.148665654,0.920698241,12.61006073,0.691853381,12.06,1.24,1.9866624,10.0733376,NA,1.02,85.07,15.13,19.4,80.6,NA,NA,2.903945,1.868608,4.772553,23.5482,77.0352,1212.93,61.295,31.9721,2.7204,117.076,0.2432,0.3643,13.442,5.6578,0.7151,32.2054,83.0989154,10.93663131,62.23589195,3.688126506,3.682290663,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high ag, high cb, high xyl, high asept. hyph., low fun_evenness, high P, high Ni,"
"44",115,"1","10-20 cm",2020,"Fall","Soybean-Soybean-Soybean","Clover",0.18,1.425069709,101.4353,6.22,2.334852,18.694194,5.265979,13.812296,8.712337,137.976065,4.596478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.82,0.58,0.4408236,4.3791764,NA,0.48,85.88,15.11,9.26,90.74,NA,NA,7.247223,0.504255,7.751478,10.2314,41.5271,899.961,56.5422,15.579,1.2085,104.977,0.1507,0.3025,11.5557,5.4112,0.5028,35.8847,8.322326802,4.978064703,18.99679829,3.920516552,4.05224069,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"45",115,"1","20-30 cm",2020,"Fall","Soybean-Soybean-Soybean","Clover",0.2,1.363932089,NA,6.64,2.527324,18.226479,4.771027,6.241511,8.067451,123.514137,4.476475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99,0.47,0.216816,2.773184,NA,0.24,92.34,8.03,9.03,90.97,NA,NA,3.040357,0.349976,3.390333,14.0547,43.8723,1178.32,117.972,6.8879,1.1637,115.926,0.1133,0.3355,15.174,9.2545,0.2411,72.8182,19.79523156,3.093781196,23.28096832,4.128164,4.369592571,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high Mg,"
"46",116,"1","0-10 cm",2020,"Fall","Corn-Soybean-Corn","SHM",0.193548387,1.328467297,272.8083,6.63,5.027289,74.3922,34.16952,36.172311,29.699742,157.724759,11.283237,2.884459973,5.63780813,634,6.151898503,0.997164456,352.6659965,0.953479824,447,5.042256018,0.983796183,61.71385244,0.826252782,0.0098,362,4.851700849,0.98073656,51.91180807,0.823488431,0.2712,361,4.89166769,0.98249016,57.11074459,0.830662093,0.6456,431,5.00412187,0.984180539,63.21327883,0.824931207,11.36,1.13,2.7087296,8.6512704,NA,1.07,85.2,14.93,25.27,74.73,NA,NA,3.055394,0.983089,4.038483,27.4075,96.1952,1229.82,53.6301,34.8503,3.2345,113.863,0.2746,0.3724,14.1588,4.3211,0.6596,29.1011,37.52066136,8.939440354,66.487214,3.084622432,3.053800514,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high cb, high P, high K, high Ni,"
"47",116,"1","10-20 cm",2020,"Fall","Corn-Soybean-Corn","SHM",0.179487179,1.423290596,92.2155,6.685,1.872141,19.612321,4.286865,15.164806,10.53711,150.786665,4.121343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.15,0.59,0.6472108,4.5027892,NA,0.41,85.32,16.61,15.71,84.29,NA,NA,9.174138,0.381743,9.555881,12.8235,61.1807,926.618,40.65,26.26,2.5296,110.227,0.1752,0.4725,15.6128,4.112,0.5391,27.7994,34.21456996,5.789166429,47.01810437,3.962050355,4.155490071,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"48",116,"1","20-30 cm",2020,"Fall","Corn-Soybean-Corn","SHM",0.208955224,1.356336288,NA,6.685,0.886747,10.637475,1.867464,8.412632,5.950851,113.924671,2.126936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65,0.43,0.36153,3.28847,NA,0.16,83.92,18.01,23.18,76.82,NA,NA,4.023147,0,4.023147,10.7301,53.5583,932.803,59.5824,17.5293,2.5956,103.459,0.1298,0.4552,14.9635,5.131,0.4807,36.9841,33.97059634,1.878481557,21.33191828,3.931586565,3.990970222,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"49",117,"1","0-10 cm",2020,"Fall","Corn-Soybean-Corn","No cover",0.195652174,1.377511855,170.0632,6.6,5.152763,79.275609,38.218565,27.776369,29.479931,194.504065,13.703937,2.989720974,4.898819909,1382,6.853438428,0.99832512,597.0575912,0.947748087,476,4.797535862,0.97726552,43.9860511,0.778136369,0.0102,412,4.675607217,0.97568488,41.12667344,0.776546933,0.2584,398,4.647280216,0.97452728,39.2576843,0.776299586,0.6214,474,4.818700025,0.978539015,46.59618273,0.78210321,12.83,1.25,2.7087296,10.1212704,NA,1.07,85.2,14.93,25.27,74.73,NA,NA,4.205475,1.378589,5.584064,27.4075,96.1952,1229.82,53.6301,34.8503,3.2345,113.863,0.2746,0.3724,14.1588,4.3211,0.6596,29.1011,64.67641813,9.747376986,85.17298188,3.657882022,3.904195225,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high cb, high P, high K, high Ni,"
"50",117,"1","10-20 cm",2020,"Fall","Corn-Soybean-Corn","No cover",0.18,1.400750529,257.9843,6.3,1.198566,16.376788,6.206066,6.81588,7.436834,161.568277,4.742653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42,0.6,0.6472108,4.7727892,NA,0.41,85.32,16.61,15.71,84.29,NA,NA,8.711288,0.572293,9.283581,12.8235,61.1807,926.618,40.65,26.26,2.5296,110.227,0.1752,0.4725,15.6128,4.112,0.5391,27.7994,44.78510014,16.23123819,64.51787649,3.577409224,3.656289165,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n,"
"51",117,"1","20-30 cm",2020,"Fall","Corn-Soybean-Corn","No cover",0.180327869,1.372111078,NA,6.65,1.545007,15.055675,6.002358,6.409567,7.097908,147.136879,4.699723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,0.44,0.36153,3.38847,NA,0.16,83.92,18.01,23.18,76.82,NA,NA,5.92563,0.415369,6.340999,10.7301,53.5583,932.803,59.5824,17.5293,2.5956,103.459,0.1298,0.4552,14.9635,5.131,0.4807,36.9841,26.40243531,4.499183572,33.95969499,3.689923476,3.80519585,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"52",118,"1","0-10 cm",2020,"Fall","Corn-Soybean-Corn","Wheat-Clover",0.1875,1.357527287,218.8166,6.685,5.920863,91.594371,58.879173,37.955183,31.264347,206.680272,17.79627,2.546508445,8.327770859,1178,6.703011693,0.998196013,554.327864,0.947881235,550,5.157163736,0.983905131,62.13160408,0.817310702,0.0242,443,4.960482457,0.98166192,54.53133589,0.814051967,0.1838,429,4.928015757,0.98156232,54.23675864,0.81300846,0.564,540,5.110282188,0.983723256,61.43735063,0.812242872,12.49,1.24,2.7087296,9.7812704,NA,1.07,85.2,14.93,25.27,74.73,NA,NA,7.264506,1.617684,8.88219,27.4075,96.1952,1229.82,53.6301,34.8503,3.2345,113.863,0.2746,0.3724,14.1588,4.3211,0.6596,29.1011,84.11962133,40.45575837,27.08219924,3.203406489,3.304551527,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high cb, high xyl, high relabund_amf, high wen, high P, high K, high Ni,"
"53",118,"1","10-20 cm",2020,"Fall","Corn-Soybean-Corn","Wheat-Clover",0.174603175,1.400992656,95.1108,6.73,8.67641,28.527049,6.350905,10.86101,11.618143,197.538726,6.693366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.58,0.63,0.6472108,4.9327892,NA,0.41,85.32,16.61,15.71,84.29,NA,NA,9.612342,0.783435,10.395777,12.8235,61.1807,926.618,40.65,26.26,2.5296,110.227,0.1752,0.4725,15.6128,4.112,0.5391,27.7994,19.86991736,6.75325888,55.91427021,3.7277863,3.726029859,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high ag, high no-n,"
"54",118,"1","20-30 cm",2020,"Fall","Corn-Soybean-Corn","Wheat-Clover",0.166666667,1.395279936,NA,6.83,2.066958,17.801409,4.216064,5.323671,8.538201,181.767478,6.498319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19,0.49,0.36153,3.82847,NA,0.16,83.92,18.01,23.18,76.82,NA,NA,6.382991,0.472492,6.855483,10.7301,53.5583,932.803,59.5824,17.5293,2.5956,103.459,0.1298,0.4552,14.9635,5.131,0.4807,36.9841,31.46115347,7.540827362,31.57750343,3.881436548,4.029532995,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"55",119,"1","0-10 cm",2020,"Fall","Corn-Soybean-Corn","Clover",0.179487179,1.43100073,0,6.7,8.802063,96.297142,42.515999,29.525507,34.140936,246.081855,19.141633,2.171526162,3.841930902,550,5.9547485,0.996341537,273.338805,0.94371246,518,5.006680721,0.97870014,46.94866586,0.801072089,0.0152,439,4.823614757,0.97454432,39.28396334,0.792771012,0.2684,419,4.798381308,0.97419048,38.74539317,0.794714126,0.5998,523,4.955586471,0.976845806,43.18871966,0.791680163,12.87,1.22,2.7087296,10.1612704,NA,1.07,85.2,14.93,25.27,74.73,NA,NA,7.188485,1.701838,8.890323,27.4075,96.1952,1229.82,53.6301,34.8503,3.2345,113.863,0.2746,0.3724,14.1588,4.3211,0.6596,29.1011,68.96836209,11.47866977,49.54782132,3.409960784,3.307019608,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high ag, high cb, high phos, high xyl, high P, high K, high Ni,"
