"","X","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","sap_relabund","sap_richness","sap_shannon.div","sap_simpson.div","sap_invsimpson.div","sap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes","season.year","new.name"
"70",70,204,2,"0-10 cm",2020,"Fall","Corn-Cotton-Soybean","Clover",0.1875,1.368588999,285.2192,6.745,4.894212,71.005624,31.188831,39.340031,23.245201,181.567976,13.617707,3.724222812,4.364323608,1304,6.760847091,0.998258356,574.170054,0.942515875,632,4.80702772,0.96739225,30.66755559,0.745403964,365,4.5171902829663,0.96226392,26.4998378209926,0.765638792041594,365,0.250264843,81,3.240527546,0.931782405,14.65897474,0.737413822,0.137925476,56,2.934861013,0.904485908,10.46965931,0.72909431,6.92,0.76,2.7672556,NA,NA,1.39,78.83,21.5,19.94,NA,NA,NA,3.765897,0.921104,4.687001,14.9721,63.0094,992.569,45.275,35.9616,2.0926,103.353,0.2338,0.3524,13.3234,7.064,0.5199,27.6794,32.33504038,6.809702129,55.55555556,3.571135,3.679190556,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n,","Fall 2020","204_Fall_2020"
"73",73,205,2,"0-10 cm",2020,"Fall","Corn-Cotton-Soybean","Wheat-Clover",0.173076923,1.468968103,326.6167,6.45,2.505687,51.195519,17.166247,18.770449,13.641889,109.783603,7.952786,3.293303244,7.294843746,1423,6.765958747,0.997588608,414.6981958,0.931883161,682,4.800047235,0.975671285,41.10369213,0.735636079,386,4.61822030121999,0.97444584,39.1325717613102,0.775410746589101,386,0.209504921,70,2.716458949,0.850423601,6.6855467,0.639393196,0.111137884,63,3.001736928,0.915231346,11.7968135,0.724508645,8.67,0.91,2.7672556,NA,NA,1.39,78.83,21.5,19.94,NA,NA,NA,2.618352,1.381419409,3.999771409,14.9721,63.0094,992.569,45.275,35.9616,2.0926,103.353,0.2338,0.3524,13.3234,7.064,0.5199,27.6794,32.3951688,3.411367421,66.73427992,3.41304294,3.404127365,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n,","Fall 2020","205_Fall_2020"
"76",76,206,2,"0-10 cm",2020,"Fall","Soybean-Soybean-Soybean","No cover",0.2,1.360227125,120.1441,6.645,2.570033,47.579027,19.860798,27.249674,18.301364,100.247265,10.777363,2.719297276,5.343735344,1453,6.870243332,0.998421652,633.5740307,0.943535152,754,5.128551531,0.980951394,52.49727856,0.774075141,437,4.85688502799498,0.97806224,45.5835053350936,0.798838551698695,437,0.155273622,79,3.256877626,0.930913835,14.47467816,0.745375099,0.146649223,60,2.440247222,0.816631959,5.45351304,0.596004363,8.13,0.91,0.8699112,NA,NA,0.46,85.95,15.3,19.08,NA,NA,NA,0.465644,2.017046059,2.482690059,14.4754,60.7986,1198.64,55.284,37.6355,2.3242,118.378,0.2702,0.3356,14.3337,7.3012,0.4711,35.4764,21.90988729,30.97688051,57.31236203,3.593329218,3.720901235,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high relabund_amf, high wen,","Fall 2020","206_Fall_2020"
"79",79,207,2,"0-10 cm",2020,"Fall","Soybean-Soybean-Soybean","Wheat",0.203703704,1.257322907,171.3315,6.8,2.729897,39.370146,15.227546,29.486496,12.277807,80.455974,8.070309,3.902775597,4.800759363,1079,6.549710467,0.997718576,438.3226923,0.937844709,531,4.589196374,0.972695284,36.62371041,0.731373773,343,4.44682485369091,0.9706256,34.043248542949,0.761738640373455,343,0.233511188,66,2.668246005,0.843937407,6.407685402,0.636865367,0.181244238,45,2.467552919,0.863340801,7.31747301,0.648219517,9.28,0.94,0.8699112,NA,NA,0.46,85.95,15.3,19.08,NA,NA,NA,1.872674,1.214965834,3.087639834,14.4754,60.7986,1198.64,55.284,37.6355,2.3242,118.378,0.2702,0.3356,14.3337,7.3012,0.4711,35.4764,25.75621461,3.935131922,54.78884902,3.890200935,4.082791055,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2020","207_Fall_2020"
"82",82,208,2,"0-10 cm",2020,"Fall","Soybean-Soybean-Soybean","Clover",0.197530864,1.356619038,NA,6.87,2.984372,51.282894,23.5494,32.811652,18.044203,104.862916,8.420825,6.053644139,4.068842782,1001,6.470752764,0.997539669,406.4493655,0.936601887,673,5.337192758,0.989299278,93.45163673,0.819625536,435,5.10157615255897,0.98792328,82.8039401426877,0.839717791620962,435,0.198581198,72,3.326394183,0.938396345,16.23280317,0.777800766,0.197866694,56,2.815936097,0.899056784,9.906559752,0.699550328,8.84,0.96,0.8699112,NA,NA,0.46,85.95,15.3,19.08,NA,NA,NA,5.065307,2.487393002,7.552700002,14.4754,60.7986,1198.64,55.284,37.6355,2.3242,118.378,0.2702,0.3356,14.3337,7.3012,0.4711,35.4764,31.54641486,9.933546878,64.83844692,3.603121404,3.654905063,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2020","208_Fall_2020"
"85",85,209,2,"0-10 cm",2020,"Fall","Soybean-Soybean-Soybean","Wheat-Clover",0.134328358,1.350789216,285.6711,6.905,6.0419,55.079534,22.63793,38.280748,19.732518,117.783485,9.604742,5.957033246,3.246966619,949,6.393072059,0.996935842,326.3539556,0.932558837,566,5.155536202,0.987230131,78.30934151,0.813356422,348,4.87931531701134,0.98492968,66.3555916529975,0.833757091261711,348,0.122648399,55,3.015635101,0.914190333,11.65369868,0.752529166,0.15178913,49,2.954309582,0.914402575,11.68259441,0.759107398,8.69,0.94,0.8699112,NA,NA,0.46,85.95,15.3,19.08,NA,NA,NA,5.179671,2.695380036,7.875051036,14.4754,60.7986,1198.64,55.284,37.6355,2.3242,118.378,0.2702,0.3356,14.3337,7.3012,0.4711,35.4764,15.36152547,5.150632841,51.53241117,3.733343677,3.718560304,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high relabund_amf,","Fall 2020","209_Fall_2020"
"88",88,210,2,"0-10 cm",2020,"Fall","Soybean-Soybean-Soybean","SHM",0.203389831,1.260673643,146.7139,6.795,6.494286,69.841677,28.288019,61.240816,23.013855,143.522178,12.63,5.444994173,3.508184165,1403,6.822084543,0.998352189,606.8658784,0.941448801,617,4.907560857,0.9811708,53.10900068,0.763838273,395,4.72704747418646,0.97986184,49.6569696536329,0.790623480705461,395,0.270914619,61,2.814476973,0.898037899,9.807565685,0.684642017,0.171111051,57,2.649042386,0.866885752,7.512343841,0.655208705,9,0.95,0.8699112,NA,NA,0.46,85.95,15.3,19.08,NA,NA,NA,7.510074,2.681023119,10.19109712,14.4754,60.7986,1198.64,55.284,37.6355,2.3242,118.378,0.2702,0.3356,14.3337,7.3012,0.4711,35.4764,33.76208809,6.080928715,50.1618123,3.492317154,3.606512633,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high lap,","Fall 2020","210_Fall_2020"
"91",91,211,2,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","Clover",0.169491525,1.142039873,478.4706,6.825,5.590265,59.289511,25.379522,47.799073,21.17148,119.922357,10.968887,4.953690731,3.628055184,2090,7.158311573,0.998699682,769.0427274,0.936348868,484,4.807734876,0.976424405,42.41674478,0.777688264,319,4.57021859145781,0.97272176,36.6592566089308,0.792726296488279,319,0.152979066,49,2.905085393,0.905057819,10.5327262,0.746459284,0.140986524,42,2.779700497,0.88922623,9.027407807,0.743698823,7.52,0.85,2.15982264,NA,NA,1.26,89.36,15.43,17.21,NA,NA,NA,7.749996,2.427143047,10.17713905,13.2264,70.4664,1061.47,53.1254,32.9372,1.2667,114.83,0.2349,0.2666,13.8685,4.617,0.3463,33.9418,11.83164626,9.131918926,53.22885707,3.583510714,3.636546429,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n,","Fall 2020","211_Fall_2020"
"94",94,212,2,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","No cover",0.17721519,1.388614105,398.1638,6.78,4.482319,56.757336,21.934983,45.148094,23.789946,119.488868,15.267144,3.476913528,2.844747432,1223,6.700666647,0.998103125,527.1828931,0.942552832,607,4.463123435,0.960597969,25.37940245,0.696434951,351,4.28133622641219,0.959266,24.5495163745275,0.730505441278552,351,0.149082365,66,2.867299817,0.891454414,9.212719188,0.684376158,0.0906552,50,2.776608399,0.880964485,8.400854142,0.709762799,9.31,1.02,2.15982264,NA,NA,1.26,89.36,15.43,17.21,NA,NA,NA,6.114742,4.768855288,10.88359729,13.2264,70.4664,1061.47,53.1254,32.9372,1.2667,114.83,0.2349,0.2666,13.8685,4.617,0.3463,33.9418,18.19345516,8.230518785,60.92697386,3.639288809,3.69810349,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high xyl, high nh-n,","Fall 2020","212_Fall_2020"
"97",97,213,2,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","Wheat",0.183333333,1.390315135,301.9681,6.855,2.935318,43.206279,0.99634,25.569915,15.689677,134.112112,6.608935,2.070333736,1.228164081,1423,6.646995389,0.99606696,254.2562796,0.915498203,710,4.876546427,0.979325253,48.3681864,0.742779834,370,4.61717528043179,0.976672,42.8669410150893,0.780785141400878,370,0.214007066,73,2.911270118,0.889967654,9.088236666,0.678545074,0.165942882,66,2.868567504,0.902014236,10.20556417,0.684678734,9.19,0.99,2.15982264,NA,NA,1.26,89.36,15.43,17.21,NA,NA,NA,3.616308,4.080812097,7.697120097,13.2264,70.4664,1061.47,53.1254,32.9372,1.2667,114.83,0.2349,0.2666,13.8685,4.617,0.3463,33.9418,39.00704011,6.108234909,59.85780695,3.93487986,4.181265703,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, low bac_evenness,","Fall 2020","213_Fall_2020"
"100",100,214,2,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","Wheat-Clover",0.191780822,1.296693375,308.1238,6.81,4.047464,55.431024,24.162463,36.04383,19.993805,98.310075,10.276673,9.711112269,2.44407188,632,6.073426342,0.99658296,292.650987,0.941778649,586,4.119455944,0.899949619,9.994964426,0.646359524,363,3.8700746736548,0.88721064,8.86608453137775,0.656567727464706,363,0.172296882,64,2.710044156,0.849466724,6.643049493,0.651627877,0.405301821,50,1.27429639,0.438438749,1.780749649,0.32573847,8.98,1.01,2.15982264,NA,NA,1.26,89.36,15.43,17.21,NA,NA,NA,4.466943,2.845298781,7.312241781,13.2264,70.4664,1061.47,53.1254,32.9372,1.2667,114.83,0.2349,0.2666,13.8685,4.617,0.3463,33.9418,26.61559873,6.176695679,56.82071269,3.779505682,3.891011364,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high sept. hyph., low fun_evenness, high soilsap_relabund,","Fall 2020","214_Fall_2020"
"103",103,215,2,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","SHM",0.184210526,1.346451394,171.4492,6.765,2.494641,44.149029,16.136062,25.421173,5.360334,95.997294,7.350496,3.440017869,1.879597392,372,5.603078213,0.99507277,202.9537962,0.946642794,789,5.346737826,0.987968378,83.11431126,0.801517782,458,5.0615565738041,0.98605984,71.7351881183573,0.826124472663421,458,0.208583036,84,3.184182707,0.925831586,13.48282849,0.718644632,0.144255157,64,2.8183859,0.861002535,7.194375835,0.67767856,9.12,0.98,2.15982264,NA,NA,1.26,89.36,15.43,17.21,NA,NA,NA,1.56,2.524262038,4.084262038,13.2264,70.4664,1061.47,53.1254,32.9372,1.2667,114.83,0.2349,0.2666,13.8685,4.617,0.3463,33.9418,24.98415005,5.348883051,72.57656645,3.788459079,3.97084399,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2020","215_Fall_2020"
"106",106,216,2,"0-10 cm",2020,"Fall","Corn-Corn-Corn","No cover",0.159090909,1.384523369,297.5482,6.81,1.054838,33.269939,11.128944,24.382401,11.972695,90.382497,5.888264,4.11465447,4.5718383,1552,6.743073078,0.996848668,317.3260851,0.917762083,771,4.908143827,0.971924471,35.61820639,0.738323392,429,4.65555559210203,0.96928056,32.5526767415032,0.768058843669118,429,0.211075219,72,2.416978397,0.735729169,3.783996886,0.565154803,0.166146747,61,2.711616542,0.874911959,7.994369366,0.659620468,9.47,1.02,0.91734016,NA,NA,0.41,69.96,25.4,22.53,NA,NA,NA,3.04,3.512235083,6.552235083,8.4096,61.5061,1088.65,62.1439,19.594,1.067,92.0116,0.2344,0.2675,13.132,4.8281,0.3536,38.0625,25.51774983,6.55893576,71.73849311,3.55066811,3.606764791,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, low bac_evenness,","Fall 2020","216_Fall_2020"
"109",109,217,2,"0-10 cm",2020,"Fall","Corn-Corn-Corn","Wheat",0.176470588,1.501662453,269.6842,6.82,4.20165,63.19496,14.21258,25.252003,14.73969,165.604773,8.592707,4.851964754,4.492559957,1420,6.748872167,0.997788833,452.2498014,0.929800076,490,4.100573699,0.928113371,13.91079278,0.661980197,300,3.88659906010208,0.92248656,12.9009885253447,0.681407307759636,300,0.206912207,62,2.577716102,0.789370275,4.747667964,0.6245777,0.152829011,44,2.42478229,0.851009528,6.711838603,0.640766591,8.67,0.91,0.91734016,NA,NA,0.41,69.96,25.4,22.53,NA,NA,NA,5.33,2.632543247,7.962543247,8.4096,61.5061,1088.65,62.1439,19.594,1.067,92.0116,0.2344,0.2675,13.132,4.8281,0.3536,38.0625,32.33213563,6.684222885,68.91971665,3.797508969,4.05745852,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, low fun_evenness,","Fall 2020","217_Fall_2020"
"112",112,218,2,"0-10 cm",2020,"Fall","Corn-Corn-Corn","Wheat-Clover",0.163934426,1.525996526,226.1862,6.935,8.535913,62.090592,25.488383,24.1951,21.872073,138.378068,14.87452,3.311689269,4.54939132,3326,7.438450138,0.99845705,648.1090255,0.917248487,453,4.409243296,0.932882154,14.89916715,0.720948507,305,4.20431053007667,0.9285728,14.000268805161,0.734979262366387,305,0.439067834,59,2.116321819,0.677746762,3.103149583,0.519019592,0.135124437,43,2.563306702,0.859934508,7.139517297,0.681512981,9.46,1.01,0.91734016,NA,NA,0.41,69.96,25.4,22.53,NA,NA,NA,8.68,2.596202452,11.27620245,8.4096,61.5061,1088.65,62.1439,19.594,1.067,92.0116,0.2344,0.2675,13.132,4.8281,0.3536,38.0625,27.06297174,3.170217322,68.69075829,4.139542503,4.502736128,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high ag, high xyl, low bac_evenness, high pathogen_relabund,","Fall 2020","218_Fall_2020"
"115",115,219,2,"0-10 cm",2020,"Fall","Corn-Corn-Corn","SHM",0.156626506,1.398830327,362.772,6.895,7.018264,50.87803,20.746025,17.712243,10.49769,139.279633,12.784691,5.934855369,3.297141872,2063,7.014850285,0.998163135,544.4057888,0.919146622,669,4.641096767,0.957227348,23.37942493,0.713380082,375,4.33053829323801,0.95000384,20.0015361179739,0.730655026612886,375,0.380414906,86,2.510426792,0.773237155,4.40989352,0.563590269,0.186392585,54,2.120017927,0.783198204,4.612507905,0.531468139,9.79,0.96,0.91734016,NA,NA,0.41,69.96,25.4,22.53,NA,NA,NA,11.16,2.630180722,13.79018072,8.4096,61.5061,1088.65,62.1439,19.594,1.067,92.0116,0.2344,0.2675,13.132,4.8281,0.3536,38.0625,44.96785602,10.24595688,67.65919811,3.893169466,4.170841221,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high ag, low bac_evenness, high pathogen_relabund, high no-n, high inorg. n,","Fall 2020","219_Fall_2020"
"118",118,220,2,"0-10 cm",2020,"Fall","Corn-Corn-Corn","Clover",0.16,1.442148647,338.1762,6.82,7.670043,47.651172,19.497013,17.077304,21.79034,133.55161,13.283812,3.683016273,1.774544204,2641,7.194522032,0.998300359,588.3594333,0.913136382,660,4.684510227,0.9529641,21.26035662,0.721555325,379,4.38678859757595,0.94720192,18.9400826696729,0.738823048156057,379,0.369877545,70,2.204667989,0.712166753,3.474233812,0.518929142,0.183474391,63,2.626868452,0.851467258,6.732522313,0.634029214,8.82,0.95,0.91734016,NA,NA,0.41,69.96,25.4,22.53,NA,NA,NA,4.78,2.874376604,7.654376604,8.4096,61.5061,1088.65,62.1439,19.594,1.067,92.0116,0.2344,0.2675,13.132,4.8281,0.3536,38.0625,36.88647387,3.259708126,61.04582844,4.129652269,4.525150073,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high ag, low bac_evenness, high pathogen_relabund,","Fall 2020","220_Fall_2020"
"121",121,301,3,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","Clover",0.228070175,1.222502534,220.718,6.575,3.698108,71.254448,26.941693,42.333818,24.855609,134.663209,10.372319,4.422414517,4.053879974,1408,6.809391219,0.99819609,554.3512519,0.939236022,626,3.932828537,0.895403228,9.56052447,0.61074927,338,3.64615203206604,0.886766159999999,8.83128223859576,0.626158903348914,338,0.156798108,71,2.659591064,0.848538589,6.602341787,0.623924653,0.085959475,50,2.689320861,0.873233011,7.888489034,0.687450165,9.31,0.95,0.66409376,NA,NA,0.33,86.5,12.41,20.4,NA,NA,NA,7.58,2.820581108,10.40058111,12.9288,75.9643,1074.96,41.0649,45.5244,2.1415,137.623,0.2638,0.4456,12.0733,5.1833,0.4065,32.5295,39.71371596,8.85779428,78.93907563,3.67092652,3.891999155,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: low fun_evenness,","Fall 2020","301_Fall_2020"
"124",124,302,3,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","No cover",0.222222222,1.283577231,365.6167,6.73,3.602851,67.872487,29.238969,48.838977,31.182363,130.444253,12.486935,5.270896587,6.10124331,1401,6.752921857,0.997796303,453.7829288,0.932087832,627,4.423286256,0.962857733,26.92350501,0.686744755,351,4.24372105663359,0.96111968,25.7199529221982,0.724087331430423,351,0.183453433,59,2.331027936,0.777037338,4.485055887,0.571675421,0.25237326,47,2.171838399,0.799251201,4.981349842,0.564092244,9.28,0.96,0.66409376,NA,NA,0.33,86.5,12.41,20.4,NA,NA,NA,1.215,2.931915968,4.146915968,12.9288,75.9643,1074.96,41.0649,45.5244,2.1415,137.623,0.2638,0.4456,12.0733,5.1833,0.4065,32.5295,32.70308384,3.731022312,64.12782956,3.377151786,3.323580357,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n,","Fall 2020","302_Fall_2020"
"127",127,303,3,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","SHM",0.223529412,1.324489117,348.6768,6.69,5.638591,77.834768,30.639625,44.186214,33.432036,137.928512,14.691327,3.980594291,4.299041835,1735,6.995534152,0.998318561,594.7286722,0.937894721,606,4.7555684,0.974962506,39.94009945,0.742259635,358,4.54261168494585,0.97287432,36.8654352628211,0.77248298673795,358,0.170407009,57,2.561095376,0.815616709,5.423484915,0.633456072,0.102844063,56,2.962708436,0.916546626,11.98273906,0.73601232,9.07,0.96,0.66409376,NA,NA,0.33,86.5,12.41,20.4,NA,NA,NA,0.33,2.524346211,2.854346211,12.9288,75.9643,1074.96,41.0649,45.5244,2.1415,137.623,0.2638,0.4456,12.0733,5.1833,0.4065,32.5295,32.40984633,5.232264567,57.11605468,3.905853721,4.271551988,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high xyl,","Fall 2020","303_Fall_2020"
"130",130,304,3,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","Wheat-Clover",0.216666667,1.165195127,386.8471,6.705,6.987418,84.691235,33.541303,54.877154,36.370713,157.059961,16.370049,4.573868931,4.608783961,1037,6.550463982,0.997880324,471.7703059,0.943315339,690,4.544308141,0.953008323,21.28036408,0.695200022,399,4.24360980505875,0.94693648,18.8453385678146,0.708571905821779,399,0.161886942,64,2.391311819,0.796304293,4.909283641,0.57498895,0.112896261,54,2.75096398,0.88225058,8.492610845,0.689640256,9.56,0.96,0.66409376,NA,NA,0.33,86.5,12.41,20.4,NA,NA,NA,0.61,2.480503803,3.090503803,12.9288,75.9643,1074.96,41.0649,45.5244,2.1415,137.623,0.2638,0.4456,12.0733,5.1833,0.4065,32.5295,30.85343187,4.77536475,67.07218167,3.661838017,3.864317355,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high ag, high xyl,","Fall 2020","304_Fall_2020"
"133",133,305,3,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","Wheat",0.2,1.268950277,0,6.695,3.290152,52.455644,18.299598,37.402445,20.109786,129.516492,10.516616,3.593695643,3.557758686,1346,6.740549246,0.997979108,494.8309562,0.935551674,533,3.944987224,0.93744963,15.98711578,0.628330614,290,3.70458915930529,0.93145896,14.5897990459438,0.653380416560473,290,0.133338757,48,2.180708847,0.709699437,3.44470568,0.563315839,0.261389522,56,1.464363239,0.511288357,2.046196391,0.363785167,8.12,0.87,0.66409376,NA,NA,0.33,86.5,12.41,20.4,NA,NA,NA,1.985,2.540082261,4.525082261,12.9288,75.9643,1074.96,41.0649,45.5244,2.1415,137.623,0.2638,0.4456,12.0733,5.1833,0.4065,32.5295,26.52411132,3.935791241,58.9701897,3.79638872,3.897189024,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: low fun_evenness,","Fall 2020","305_Fall_2020"
"136",136,306,3,"0-10 cm",2020,"Fall","Corn-Corn-Corn","Clover",0.217391304,1.388105778,393.3945,6.685,5.703327,74.136099,33.42027,186.918725,29.356005,133.708092,15.326724,3.39038994,2.127303492,1306,6.696319611,0.997833864,461.651628,0.933320825,563,4.535142381,0.968689272,31.93793537,0.716081185,324,4.31815462616404,0.96661472,29.9533207449511,0.746989485758594,324,0.165106693,57,2.098558539,0.69983731,3.331526649,0.519053161,0.09328322,45,2.768690268,0.893065392,9.351509476,0.727327488,9.22,0.97,0.901212,NA,NA,0.44,86.8,14.3,20.67,NA,NA,NA,0.23,2.41007195,2.64007195,15.7584,76.0459,1095.14,47.3091,37.6193,1.9527,119.306,0.2558,0.3376,11.9198,5.1312,0.3558,31.3697,33.91950759,0.889168678,54.59211237,3.856472727,3.917836364,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high lap, high xyl,","Fall 2020","306_Fall_2020"
"139",139,307,3,"0-10 cm",2020,"Fall","Corn-Corn-Corn","Wheat",0.219512195,1.406737226,355.1734,6.61,4.678278,67.030197,30.283476,46.069552,26.021068,138.530621,12.881332,5.546107643,4.926045919,1538,6.87476632,0.998275686,579.9408441,0.936841539,651,4.900103147,0.978625909,46.78561556,0.756362716,381,4.62801525711862,0.97533016,40.5353257256635,0.778760137266109,381,0.188557998,58,2.578756971,0.841811535,6.321573431,0.635092517,0.18765784,58,2.599266923,0.853683811,6.834513715,0.640143678,8.79,0.95,0.901212,NA,NA,0.44,86.8,14.3,20.67,NA,NA,NA,0.41,3.24156815,3.65156815,15.7584,76.0459,1095.14,47.3091,37.6193,1.9527,119.306,0.2558,0.3376,11.9198,5.1312,0.3558,31.3697,33.14746072,7.53849637,67.89115646,3.815893352,3.857617729,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n,","Fall 2020","307_Fall_2020"
