"","X","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","sap_relabund","sap_richness","sap_shannon.div","sap_simpson.div","sap_invsimpson.div","sap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes","season.year","new.name"
"70",70,204,2,"0-10 cm",2020,"Fall","Corn-Cotton-Soybean","Clover",0.1875,1.368588999,285.2192,6.745,4.894212,71.005624,31.188831,39.340031,23.245201,181.567976,13.617707,3.724222812,4.364323608,1304,6.760847091,0.998258356,574.170054,0.942515875,430,4.6768136715161,0.965686882449962,29.1433734793038,0.771269679014291,0.0212,63,3.829930095,0.973103875,37.18007706,0.924403947,0.2448,81,3.240527546,0.931782405,14.65897474,0.737413822,0.694,56,2.934861013,0.904485908,10.46965931,0.72909431,6.92,0.76,2.7672556,NA,NA,1.39,78.83,21.5,19.94,NA,NA,NA,3.765897,0.921104,4.687001,14.9721,63.0094,992.569,45.275,35.9616,2.0926,103.353,0.2338,0.3524,13.3234,7.064,0.5199,27.6794,32.33504038,6.809702129,55.55555556,3.571135,3.679190556,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n,","Fall 2020","204_Fall_2020"
"73",73,205,2,"0-10 cm",2020,"Fall","Corn-Cotton-Soybean","Wheat-Clover",0.173076923,1.468968103,326.6167,6.45,2.505687,51.195519,17.166247,18.770449,13.641889,109.783603,7.952786,3.293303244,7.294843746,1423,6.765958747,0.997588608,414.6981958,0.931883161,445,4.68561262829269,0.97488025561243,39.8093222833446,0.768375787417959,0.0216,61,3.79470731,0.971390617,34.95356694,0.923090184,0.2022,70,2.716458949,0.850423601,6.6855467,0.639393196,0.5872,63,3.001736928,0.915231346,11.7968135,0.724508645,8.67,0.91,2.7672556,NA,NA,1.39,78.83,21.5,19.94,NA,NA,NA,2.618352,1.381419409,3.999771409,14.9721,63.0094,992.569,45.275,35.9616,2.0926,103.353,0.2338,0.3524,13.3234,7.064,0.5199,27.6794,32.3951688,3.411367421,66.73427992,3.41304294,3.404127365,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n,","Fall 2020","205_Fall_2020"
"76",76,206,2,"0-10 cm",2020,"Fall","Soybean-Soybean-Soybean","No cover",0.2,1.360227125,120.1441,6.645,2.570033,47.579027,19.860798,27.249674,18.301364,100.247265,10.777363,2.719297276,5.343735344,1453,6.870243332,0.998421652,633.5740307,0.943535152,505,4.97166940836136,0.978922545456151,47.4440591447893,0.798718409482444,0.0264,65,3.373199746,0.946383723,18.65105254,0.808070629,0.155,79,3.256877626,0.930913835,14.47467816,0.745375099,0.57,60,2.440247222,0.816631959,5.45351304,0.596004363,8.13,0.91,0.8699112,NA,NA,0.46,85.95,15.3,19.08,NA,NA,NA,0.465644,2.017046059,2.482690059,14.4754,60.7986,1198.64,55.284,37.6355,2.3242,118.378,0.2702,0.3356,14.3337,7.3012,0.4711,35.4764,21.90988729,30.97688051,57.31236203,3.593329218,3.720901235,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high relabund_amf, high wen,","Fall 2020","206_Fall_2020"
"79",79,207,2,"0-10 cm",2020,"Fall","Soybean-Soybean-Soybean","Wheat",0.203703704,1.257322907,171.3315,6.8,2.729897,39.370146,15.227546,29.486496,12.277807,80.455974,8.070309,3.902775597,4.800759363,1079,6.549710467,0.997718576,438.3226923,0.937844709,383,4.51933278704205,0.972771999455899,36.726898046748,0.759802656719846,0.0114,40,3.40462499,0.958076294,23.85285285,0.92294287,0.2354,66,2.668246005,0.843937407,6.407685402,0.636865367,0.6596,45,2.467552919,0.863340801,7.31747301,0.648219517,9.28,0.94,0.8699112,NA,NA,0.46,85.95,15.3,19.08,NA,NA,NA,1.872674,1.214965834,3.087639834,14.4754,60.7986,1198.64,55.284,37.6355,2.3242,118.378,0.2702,0.3356,14.3337,7.3012,0.4711,35.4764,25.75621461,3.935131922,54.78884902,3.890200935,4.082791055,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2020","207_Fall_2020"
"82",82,208,2,"0-10 cm",2020,"Fall","Soybean-Soybean-Soybean","Clover",0.197530864,1.356619038,NA,6.87,2.984372,51.282894,23.5494,32.811652,18.044203,104.862916,8.420825,6.053644139,4.068842782,1001,6.470752764,0.997539669,406.4493655,0.936601887,506,5.22430821046912,0.988764303865293,89.0020509642485,0.839039178270343,0.024,66,3.865655504,0.97344594,37.65902425,0.922666841,0.195,72,3.326394183,0.938396345,16.23280317,0.777800766,0.605,56,2.815936097,0.899056784,9.906559752,0.699550328,8.84,0.96,0.8699112,NA,NA,0.46,85.95,15.3,19.08,NA,NA,NA,5.065307,2.487393002,7.552700002,14.4754,60.7986,1198.64,55.284,37.6355,2.3242,118.378,0.2702,0.3356,14.3337,7.3012,0.4711,35.4764,31.54641486,9.933546878,64.83844692,3.603121404,3.654905063,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2020","208_Fall_2020"
"85",85,209,2,"0-10 cm",2020,"Fall","Soybean-Soybean-Soybean","Wheat-Clover",0.134328358,1.350789216,285.6711,6.905,6.0419,55.079534,22.63793,38.280748,19.732518,117.783485,9.604742,5.957033246,3.246966619,949,6.393072059,0.996935842,326.3539556,0.932558837,421,5.01123766341741,0.986399346106156,73.5258766089654,0.829313612351912,0.0342,58,3.717161444,0.967837485,31.09209606,0.915457115,0.1156,55,3.015635101,0.914190333,11.65369868,0.752529166,0.4534,49,2.954309582,0.914402575,11.68259441,0.759107398,8.69,0.94,0.8699112,NA,NA,0.46,85.95,15.3,19.08,NA,NA,NA,5.179671,2.695380036,7.875051036,14.4754,60.7986,1198.64,55.284,37.6355,2.3242,118.378,0.2702,0.3356,14.3337,7.3012,0.4711,35.4764,15.36152547,5.150632841,51.53241117,3.733343677,3.718560304,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high relabund_amf,","Fall 2020","209_Fall_2020"
"88",88,210,2,"0-10 cm",2020,"Fall","Soybean-Soybean-Soybean","SHM",0.203389831,1.260673643,146.7139,6.795,6.494286,69.841677,28.288019,61.240816,23.013855,143.522178,12.63,5.444994173,3.508184165,1403,6.822084543,0.998352189,606.8658784,0.941448801,454,4.86899404251861,0.981642453734251,54.4735110849623,0.795834699075617,0.0106,46,3.599028813,0.967277666,30.56016742,0.94002766,0.2624,61,2.814476973,0.898037899,9.807565685,0.684642017,0.6218,57,2.649042386,0.866885752,7.512343841,0.655208705,9,0.95,0.8699112,NA,NA,0.46,85.95,15.3,19.08,NA,NA,NA,7.510074,2.681023119,10.19109712,14.4754,60.7986,1198.64,55.284,37.6355,2.3242,118.378,0.2702,0.3356,14.3337,7.3012,0.4711,35.4764,33.76208809,6.080928715,50.1618123,3.492317154,3.606512633,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high lap,","Fall 2020","210_Fall_2020"
"91",91,211,2,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","Clover",0.169491525,1.142039873,478.4706,6.825,5.590265,59.289511,25.379522,47.799073,21.17148,119.922357,10.968887,4.953690731,3.628055184,2090,7.158311573,0.998699682,769.0427274,0.936348868,389,4.72304075065185,0.976284114401933,42.1658299819718,0.791980868956815,0.0154,33,3.270292757,0.955568475,22.50654238,0.935302641,0.1606,49,2.905085393,0.905057819,10.5327262,0.746459284,0.535,42,2.779700497,0.88922623,9.027407807,0.743698823,7.52,0.85,2.15982264,NA,NA,1.26,89.36,15.43,17.21,NA,NA,NA,7.749996,2.427143047,10.17713905,13.2264,70.4664,1061.47,53.1254,32.9372,1.2667,114.83,0.2349,0.2666,13.8685,4.617,0.3463,33.9418,11.83164626,9.131918926,53.22885707,3.583510714,3.636546429,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n,","Fall 2020","211_Fall_2020"
"94",94,212,2,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","No cover",0.17721519,1.388614105,398.1638,6.78,4.482319,56.757336,21.934983,45.148094,23.789946,119.488868,15.267144,3.476913528,2.844747432,1223,6.700666647,0.998103125,527.1828931,0.942552832,405,4.37566400616336,0.960909949213053,25.5819570419673,0.728805181918942,0.0092,30,3.067972427,0.937660819,16.0412758,0.902027163,0.1442,66,2.867299817,0.891454414,9.212719188,0.684376158,0.5058,50,2.776608399,0.880964485,8.400854142,0.709762799,9.31,1.02,2.15982264,NA,NA,1.26,89.36,15.43,17.21,NA,NA,NA,6.114742,4.768855288,10.88359729,13.2264,70.4664,1061.47,53.1254,32.9372,1.2667,114.83,0.2349,0.2666,13.8685,4.617,0.3463,33.9418,18.19345516,8.230518785,60.92697386,3.639288809,3.69810349,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high xyl, high nh-n,","Fall 2020","212_Fall_2020"
"97",97,213,2,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","Wheat",0.183333333,1.390315135,301.9681,6.855,2.935318,43.206279,0.99634,25.569915,15.689677,134.112112,6.608935,2.070333736,1.228164081,1423,6.646995389,0.99606696,254.2562796,0.915498203,457,4.76090028644407,0.978221806382638,45.9174905673885,0.777330023870666,0.0142,60,3.712968797,0.968772456,32.02301139,0.906853036,0.2226,73,2.911270118,0.889967654,9.088236666,0.678545074,0.5474,66,2.868567504,0.902014236,10.20556417,0.684678734,9.19,0.99,2.15982264,NA,NA,1.26,89.36,15.43,17.21,NA,NA,NA,3.616308,4.080812097,7.697120097,13.2264,70.4664,1061.47,53.1254,32.9372,1.2667,114.83,0.2349,0.2666,13.8685,4.617,0.3463,33.9418,39.00704011,6.108234909,59.85780695,3.93487986,4.181265703,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, low bac_evenness,","Fall 2020","213_Fall_2020"
"100",100,214,2,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","Wheat-Clover",0.191780822,1.296693375,308.1238,6.81,4.047464,55.431024,24.162463,36.04383,19.993805,98.310075,10.276673,9.711112269,2.44407188,632,6.073426342,0.99658296,292.650987,0.941778649,421,3.96898677846786,0.89392693407173,9.42746390187521,0.656830704050763,0.013,38,3.441419104,0.96373944,27.57817333,0.94607219,0.1698,64,2.710044156,0.849466724,6.643049493,0.651627877,0.7136,50,1.27429639,0.438438749,1.780749649,0.32573847,8.98,1.01,2.15982264,NA,NA,1.26,89.36,15.43,17.21,NA,NA,NA,4.466943,2.845298781,7.312241781,13.2264,70.4664,1061.47,53.1254,32.9372,1.2667,114.83,0.2349,0.2666,13.8685,4.617,0.3463,33.9418,26.61559873,6.176695679,56.82071269,3.779505682,3.891011364,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high sept. hyph., low fun_evenness, high soilsap_relabund,","Fall 2020","214_Fall_2020"
"103",103,215,2,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","SHM",0.184210526,1.346451394,171.4492,6.765,2.494641,44.149029,16.136062,25.421173,5.360334,95.997294,7.350496,3.440017869,1.879597392,372,5.603078213,0.99507277,202.9537962,0.946642794,532,5.15892293143945,0.986500426096077,74.0764121235979,0.821923841970602,0.0198,59,3.860371317,0.975257349,40.41604182,0.946740863,0.2118,84,3.184182707,0.925831586,13.48282849,0.718644632,0.5166,64,2.8183859,0.861002535,7.194375835,0.67767856,9.12,0.98,2.15982264,NA,NA,1.26,89.36,15.43,17.21,NA,NA,NA,1.56,2.524262038,4.084262038,13.2264,70.4664,1061.47,53.1254,32.9372,1.2667,114.83,0.2349,0.2666,13.8685,4.617,0.3463,33.9418,24.98415005,5.348883051,72.57656645,3.788459079,3.97084399,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2020","215_Fall_2020"
"106",106,216,2,"0-10 cm",2020,"Fall","Corn-Corn-Corn","No cover",0.159090909,1.384523369,297.5482,6.81,1.054838,33.269939,11.128944,24.382401,11.972695,90.382497,5.888264,4.11465447,4.5718383,1552,6.743073078,0.996848668,317.3260851,0.917762083,492,4.78148215073954,0.971685655094034,35.3177869140562,0.771396074655777,0.0294,72,3.914752876,0.971363395,34.92034094,0.915374913,0.2104,72,2.416978397,0.735729169,3.783996886,0.565154803,0.5548,61,2.711616542,0.874911959,7.994369366,0.659620468,9.47,1.02,0.91734016,NA,NA,0.41,69.96,25.4,22.53,NA,NA,NA,3.04,3.512235083,6.552235083,8.4096,61.5061,1088.65,62.1439,19.594,1.067,92.0116,0.2344,0.2675,13.132,4.8281,0.3536,38.0625,25.51774983,6.55893576,71.73849311,3.55066811,3.606764791,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, low bac_evenness,","Fall 2020","216_Fall_2020"
"109",109,217,2,"0-10 cm",2020,"Fall","Corn-Corn-Corn","Wheat",0.176470588,1.501662453,269.6842,6.82,4.20165,63.19496,14.21258,25.252003,14.73969,165.604773,8.592707,4.851964754,4.492559957,1420,6.748872167,0.997788833,452.2498014,0.929800076,363,4.0279417146272,0.927293378226711,13.7539054299368,0.683350260897051,0.0068,28,3.121249734,0.943354728,17.65372415,0.936692128,0.2066,62,2.577716102,0.789370275,4.747667964,0.6245777,0.5326,44,2.42478229,0.851009528,6.711838603,0.640766591,8.67,0.91,0.91734016,NA,NA,0.41,69.96,25.4,22.53,NA,NA,NA,5.33,2.632543247,7.962543247,8.4096,61.5061,1088.65,62.1439,19.594,1.067,92.0116,0.2344,0.2675,13.132,4.8281,0.3536,38.0625,32.33213563,6.684222885,68.91971665,3.797508969,4.05745852,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, low fun_evenness,","Fall 2020","217_Fall_2020"
"112",112,218,2,"0-10 cm",2020,"Fall","Corn-Corn-Corn","Wheat-Clover",0.163934426,1.525996526,226.1862,6.935,8.535913,62.090592,25.488383,24.1951,21.872073,138.378068,14.87452,3.311689269,4.54939132,3326,7.438450138,0.99845705,648.1090255,0.917248487,373,4.30282172327316,0.929209401014568,14.126169496119,0.726634254981626,0.0148,32,3.257321143,0.951392645,20.57301808,0.939864212,0.4534,59,2.116321819,0.677746762,3.103149583,0.519019592,0.7356,43,2.563306702,0.859934508,7.139517297,0.681512981,9.46,1.01,0.91734016,NA,NA,0.41,69.96,25.4,22.53,NA,NA,NA,8.68,2.596202452,11.27620245,8.4096,61.5061,1088.65,62.1439,19.594,1.067,92.0116,0.2344,0.2675,13.132,4.8281,0.3536,38.0625,27.06297174,3.170217322,68.69075829,4.139542503,4.502736128,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high ag, high xyl, low bac_evenness, high pathogen_relabund,","Fall 2020","218_Fall_2020"
"115",115,219,2,"0-10 cm",2020,"Fall","Corn-Corn-Corn","SHM",0.156626506,1.398830327,362.772,6.895,7.018264,50.87803,20.746025,17.712243,10.49769,139.279633,12.784691,5.934855369,3.297141872,2063,7.014850285,0.998163135,544.4057888,0.919146622,436,4.52509025126219,0.956080081271002,22.768712441623,0.744546992086306,0.0146,41,3.36786946,0.957651302,23.61347664,0.906908335,0.3784,86,2.510426792,0.773237155,4.40989352,0.563590269,0.7184,54,2.120017927,0.783198204,4.612507905,0.531468139,9.79,0.96,0.91734016,NA,NA,0.41,69.96,25.4,22.53,NA,NA,NA,11.16,2.630180722,13.79018072,8.4096,61.5061,1088.65,62.1439,19.594,1.067,92.0116,0.2344,0.2675,13.132,4.8281,0.3536,38.0625,44.96785602,10.24595688,67.65919811,3.893169466,4.170841221,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high ag, low bac_evenness, high pathogen_relabund, high no-n, high inorg. n,","Fall 2020","219_Fall_2020"
"118",118,220,2,"0-10 cm",2020,"Fall","Corn-Corn-Corn","Clover",0.16,1.442148647,338.1762,6.82,7.670043,47.651172,19.497013,17.077304,21.79034,133.55161,13.283812,3.683016273,1.774544204,2641,7.194522032,0.998300359,588.3594333,0.913136382,463,4.5704929392551,0.951680051556613,20.6953863200336,0.74465561908822,0.0198,55,3.660681937,0.968989817,32.24747214,0.913495776,0.3684,70,2.204667989,0.712166753,3.474233812,0.518929142,0.6736,63,2.626868452,0.851467258,6.732522313,0.634029214,8.82,0.95,0.91734016,NA,NA,0.41,69.96,25.4,22.53,NA,NA,NA,4.78,2.874376604,7.654376604,8.4096,61.5061,1088.65,62.1439,19.594,1.067,92.0116,0.2344,0.2675,13.132,4.8281,0.3536,38.0625,36.88647387,3.259708126,61.04582844,4.129652269,4.525150073,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high ag, low bac_evenness, high pathogen_relabund,","Fall 2020","220_Fall_2020"
"121",121,301,3,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","Clover",0.228070175,1.222502534,220.718,6.575,3.698108,71.254448,26.941693,42.333818,24.855609,134.663209,10.372319,4.422414517,4.053879974,1408,6.809391219,0.99819609,554.3512519,0.939236022,387,3.82291131926198,0.895370384691963,9.55752343211747,0.641597656463471,0.0296,78,4.014348075,0.977015795,43.50813961,0.921417573,0.1538,71,2.659591064,0.848538589,6.602341787,0.623924653,0.7188,50,2.689320861,0.873233011,7.888489034,0.687450165,9.31,0.95,0.66409376,NA,NA,0.33,86.5,12.41,20.4,NA,NA,NA,7.58,2.820581108,10.40058111,12.9288,75.9643,1074.96,41.0649,45.5244,2.1415,137.623,0.2638,0.4456,12.0733,5.1833,0.4065,32.5295,39.71371596,8.85779428,78.93907563,3.67092652,3.891999155,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: low fun_evenness,","Fall 2020","301_Fall_2020"
"124",124,302,3,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","No cover",0.222222222,1.283577231,365.6167,6.73,3.602851,67.872487,29.238969,48.838977,31.182363,130.444253,12.486935,5.270896587,6.10124331,1401,6.752921857,0.997796303,453.7829288,0.932087832,401,4.28357036517305,0.960874432618904,25.5587347848448,0.714647636145684,0.0166,60,3.882657788,0.97529797,40.48250301,0.948297763,0.1908,59,2.331027936,0.777037338,4.485055887,0.571675421,0.5726,47,2.171838399,0.799251201,4.981349842,0.564092244,9.28,0.96,0.66409376,NA,NA,0.33,86.5,12.41,20.4,NA,NA,NA,1.215,2.931915968,4.146915968,12.9288,75.9643,1074.96,41.0649,45.5244,2.1415,137.623,0.2638,0.4456,12.0733,5.1833,0.4065,32.5295,32.70308384,3.731022312,64.12782956,3.377151786,3.323580357,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n,","Fall 2020","302_Fall_2020"
"127",127,303,3,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","SHM",0.223529412,1.324489117,348.6768,6.69,5.638591,77.834768,30.639625,44.186214,33.432036,137.928512,14.691327,3.980594291,4.299041835,1735,6.995534152,0.998318561,594.7286722,0.937894721,430,4.66350320761449,0.975115429053317,40.1855431681974,0.769074603917875,0.0294,68,3.910573642,0.972972282,36.99905425,0.926784335,0.1702,57,2.561095376,0.815616709,5.423484915,0.633456072,0.5098,56,2.962708436,0.916546626,11.98273906,0.73601232,9.07,0.96,0.66409376,NA,NA,0.33,86.5,12.41,20.4,NA,NA,NA,0.33,2.524346211,2.854346211,12.9288,75.9643,1074.96,41.0649,45.5244,2.1415,137.623,0.2638,0.4456,12.0733,5.1833,0.4065,32.5295,32.40984633,5.232264567,57.11605468,3.905853721,4.271551988,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high xyl,","Fall 2020","303_Fall_2020"
"130",130,304,3,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","Wheat-Clover",0.216666667,1.165195127,386.8471,6.705,6.987418,84.691235,33.541303,54.877154,36.370713,157.059961,16.370049,4.573868931,4.608783961,1037,6.550463982,0.997880324,471.7703059,0.943315339,452,4.38204022177668,0.951177508210596,20.4823630123899,0.71675957187178,0.0272,73,4.005314069,0.978362562,46.21619203,0.933539665,0.1592,64,2.391311819,0.796304293,4.909283641,0.57498895,0.4714,54,2.75096398,0.88225058,8.492610845,0.689640256,9.56,0.96,0.66409376,NA,NA,0.33,86.5,12.41,20.4,NA,NA,NA,0.61,2.480503803,3.090503803,12.9288,75.9643,1074.96,41.0649,45.5244,2.1415,137.623,0.2638,0.4456,12.0733,5.1833,0.4065,32.5295,30.85343187,4.77536475,67.07218167,3.661838017,3.864317355,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high ag, high xyl,","Fall 2020","304_Fall_2020"
"133",133,305,3,"0-10 cm",2020,"Fall","Corn-Soybean-Corn","Wheat",0.2,1.268950277,0,6.695,3.290152,52.455644,18.299598,37.402445,20.109786,129.516492,10.516616,3.593695643,3.557758686,1346,6.740549246,0.997979108,494.8309562,0.935551674,356,3.82647372086602,0.935399455877096,15.479745775786,0.651322355303935,0.0186,60,3.808960797,0.970680473,34.10696266,0.930298059,0.1284,48,2.180708847,0.709699437,3.44470568,0.563315839,0.7538,56,1.464363239,0.511288357,2.046196391,0.363785167,8.12,0.87,0.66409376,NA,NA,0.33,86.5,12.41,20.4,NA,NA,NA,1.985,2.540082261,4.525082261,12.9288,75.9643,1074.96,41.0649,45.5244,2.1415,137.623,0.2638,0.4456,12.0733,5.1833,0.4065,32.5295,26.52411132,3.935791241,58.9701897,3.79638872,3.897189024,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: low fun_evenness,","Fall 2020","305_Fall_2020"
"136",136,306,3,"0-10 cm",2020,"Fall","Corn-Corn-Corn","Clover",0.217391304,1.388105778,393.3945,6.685,5.703327,74.136099,33.42027,186.918725,29.356005,133.708092,15.326724,3.39038994,2.127303492,1306,6.696319611,0.997833864,461.651628,0.933320825,395,4.4562150896243,0.968717315378917,31.9665659169821,0.745325344027207,0.0192,44,3.510092009,0.96043227,25.27312014,0.927567682,0.1646,57,2.098558539,0.69983731,3.331526649,0.519053161,0.6002,45,2.768690268,0.893065392,9.351509476,0.727327488,9.22,0.97,0.901212,NA,NA,0.44,86.8,14.3,20.67,NA,NA,NA,0.23,2.41007195,2.64007195,15.7584,76.0459,1095.14,47.3091,37.6193,1.9527,119.306,0.2558,0.3376,11.9198,5.1312,0.3558,31.3697,33.91950759,0.889168678,54.59211237,3.856472727,3.917836364,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, high lap, high xyl,","Fall 2020","306_Fall_2020"
"139",139,307,3,"0-10 cm",2020,"Fall","Corn-Corn-Corn","Wheat",0.219512195,1.406737226,355.1734,6.61,4.678278,67.030197,30.283476,46.069552,26.021068,138.530621,12.881332,5.546107643,4.926045919,1538,6.87476632,0.998275686,579.9408441,0.936841539,459,4.79654992518085,0.977537801009025,44.5192387620545,0.782592695570928,0.0272,68,3.997995852,0.977284906,44.02359153,0.947502915,0.1892,58,2.578756971,0.841811535,6.321573431,0.635092517,0.633,58,2.599266923,0.853683811,6.834513715,0.640143678,8.79,0.95,0.901212,NA,NA,0.44,86.8,14.3,20.67,NA,NA,NA,0.41,3.24156815,3.65156815,15.7584,76.0459,1095.14,47.3091,37.6193,1.9527,119.306,0.2558,0.3376,11.9198,5.1312,0.3558,31.3697,33.14746072,7.53849637,67.89115646,3.815893352,3.857617729,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n,","Fall 2020","307_Fall_2020"
